"","YEAR","SIDE_QUAD","SITE_TRANSECT","SCIENTIFIC_NAME","OCC"
"9115",2013,"40_O","AQUE_1","Sargassum horneri",0
"9116",2014,"40_O","AQUE_1","Sargassum horneri",0
"9117",2015,"40_O","AQUE_1","Sargassum horneri",0
"9118",2016,"40_O","AQUE_1","Sargassum horneri",0
"9119",2017,"40_O","AQUE_1","Sargassum horneri",0
"9120",2018,"40_O","AQUE_1","Sargassum horneri",0
"9121",2019,"40_O","AQUE_1","Sargassum horneri",0
"9122",2020,"40_O","AQUE_1","Sargassum horneri",0
"9123",2021,"40_O","AQUE_1","Sargassum horneri",0
"9124",2022,"40_O","AQUE_1","Sargassum horneri",0
"9125",2001,"20_I","AQUE_1","Sargassum muticum",0
"9126",2002,"20_I","AQUE_1","Sargassum muticum",0
"9127",2003,"20_I","AQUE_1","Sargassum muticum",0
"9128",2004,"20_I","AQUE_1","Sargassum muticum",0
"9129",2005,"20_I","AQUE_1","Sargassum muticum",0
"9130",2006,"20_I","AQUE_1","Sargassum muticum",0
"9131",2007,"20_I","AQUE_1","Sargassum muticum",0
"9132",2008,"20_I","AQUE_1","Sargassum muticum",0
"9133",2009,"20_I","AQUE_1","Sargassum muticum",0
"9134",2010,"20_I","AQUE_1","Sargassum muticum",0
"9135",2011,"20_I","AQUE_1","Sargassum muticum",0
"9136",2012,"20_I","AQUE_1","Sargassum muticum",0
"9137",2013,"20_I","AQUE_1","Sargassum muticum",0
"9138",2014,"20_I","AQUE_1","Sargassum muticum",0
"9139",2015,"20_I","AQUE_1","Sargassum muticum",1
"9140",2016,"20_I","AQUE_1","Sargassum muticum",0
"9141",2017,"20_I","AQUE_1","Sargassum muticum",0
"9142",2018,"20_I","AQUE_1","Sargassum muticum",0
"9143",2019,"20_I","AQUE_1","Sargassum muticum",0
"9144",2020,"20_I","AQUE_1","Sargassum muticum",0
"9145",2021,"20_I","AQUE_1","Sargassum muticum",0
"9146",2022,"20_I","AQUE_1","Sargassum muticum",0
"9147",2001,"20_O","AQUE_1","Sargassum muticum",0
"9148",2002,"20_O","AQUE_1","Sargassum muticum",0
"9149",2003,"20_O","AQUE_1","Sargassum muticum",0
"9150",2004,"20_O","AQUE_1","Sargassum muticum",0
"9151",2005,"20_O","AQUE_1","Sargassum muticum",0
"9152",2006,"20_O","AQUE_1","Sargassum muticum",0
"9153",2007,"20_O","AQUE_1","Sargassum muticum",0
"9154",2008,"20_O","AQUE_1","Sargassum muticum",0
"9155",2009,"20_O","AQUE_1","Sargassum muticum",0
"9156",2010,"20_O","AQUE_1","Sargassum muticum",0
"9157",2011,"20_O","AQUE_1","Sargassum muticum",0
"9158",2012,"20_O","AQUE_1","Sargassum muticum",0
"9159",2013,"20_O","AQUE_1","Sargassum muticum",0
"9160",2014,"20_O","AQUE_1","Sargassum muticum",0
"9161",2015,"20_O","AQUE_1","Sargassum muticum",1
"9162",2016,"20_O","AQUE_1","Sargassum muticum",0
"9163",2017,"20_O","AQUE_1","Sargassum muticum",0
"9164",2018,"20_O","AQUE_1","Sargassum muticum",0
"9165",2019,"20_O","AQUE_1","Sargassum muticum",0
"9166",2020,"20_O","AQUE_1","Sargassum muticum",0
"9167",2021,"20_O","AQUE_1","Sargassum muticum",0
"9168",2022,"20_O","AQUE_1","Sargassum muticum",0
"9169",2001,"40_I","AQUE_1","Sargassum muticum",0
"9170",2002,"40_I","AQUE_1","Sargassum muticum",0
"9171",2003,"40_I","AQUE_1","Sargassum muticum",0
"9172",2004,"40_I","AQUE_1","Sargassum muticum",0
"9173",2005,"40_I","AQUE_1","Sargassum muticum",0
"9174",2006,"40_I","AQUE_1","Sargassum muticum",0
"9175",2007,"40_I","AQUE_1","Sargassum muticum",0
"9176",2008,"40_I","AQUE_1","Sargassum muticum",0
"9177",2009,"40_I","AQUE_1","Sargassum muticum",0
"9178",2010,"40_I","AQUE_1","Sargassum muticum",0
"9179",2011,"40_I","AQUE_1","Sargassum muticum",0
"9180",2012,"40_I","AQUE_1","Sargassum muticum",0
"9181",2013,"40_I","AQUE_1","Sargassum muticum",0
"9182",2014,"40_I","AQUE_1","Sargassum muticum",0
"9183",2015,"40_I","AQUE_1","Sargassum muticum",1
"9184",2016,"40_I","AQUE_1","Sargassum muticum",1
"9185",2017,"40_I","AQUE_1","Sargassum muticum",1
"9186",2018,"40_I","AQUE_1","Sargassum muticum",0
"9187",2019,"40_I","AQUE_1","Sargassum muticum",1
"9188",2020,"40_I","AQUE_1","Sargassum muticum",0
"9189",2021,"40_I","AQUE_1","Sargassum muticum",0
"9190",2022,"40_I","AQUE_1","Sargassum muticum",0
"9191",2001,"40_O","AQUE_1","Sargassum muticum",0
"9192",2002,"40_O","AQUE_1","Sargassum muticum",0
"9193",2003,"40_O","AQUE_1","Sargassum muticum",0
"9194",2004,"40_O","AQUE_1","Sargassum muticum",0
"9195",2005,"40_O","AQUE_1","Sargassum muticum",0
"9196",2006,"40_O","AQUE_1","Sargassum muticum",0
"9197",2007,"40_O","AQUE_1","Sargassum muticum",0
"9198",2008,"40_O","AQUE_1","Sargassum muticum",0
"9199",2009,"40_O","AQUE_1","Sargassum muticum",0
"9200",2010,"40_O","AQUE_1","Sargassum muticum",0
"9201",2011,"40_O","AQUE_1","Sargassum muticum",0
"9202",2012,"40_O","AQUE_1","Sargassum muticum",0
"9203",2013,"40_O","AQUE_1","Sargassum muticum",0
"9204",2014,"40_O","AQUE_1","Sargassum muticum",0
"9205",2015,"40_O","AQUE_1","Sargassum muticum",1
"9206",2016,"40_O","AQUE_1","Sargassum muticum",0
"9207",2017,"40_O","AQUE_1","Sargassum muticum",0
"9208",2018,"40_O","AQUE_1","Sargassum muticum",0
"9209",2019,"40_O","AQUE_1","Sargassum muticum",0
"9210",2020,"40_O","AQUE_1","Sargassum muticum",0
"9211",2021,"40_O","AQUE_1","Sargassum muticum",0
"9212",2022,"40_O","AQUE_1","Sargassum muticum",0
"9213",2001,"20_I","AQUE_1","Scinaia confusa",0
"9214",2002,"20_I","AQUE_1","Scinaia confusa",0
"9215",2003,"20_I","AQUE_1","Scinaia confusa",0
"9216",2004,"20_I","AQUE_1","Scinaia confusa",0
"9217",2005,"20_I","AQUE_1","Scinaia confusa",0
"9218",2006,"20_I","AQUE_1","Scinaia confusa",0
"9219",2007,"20_I","AQUE_1","Scinaia confusa",0
"9220",2008,"20_I","AQUE_1","Scinaia confusa",0
"9221",2009,"20_I","AQUE_1","Scinaia confusa",0
"9222",2010,"20_I","AQUE_1","Scinaia confusa",0
"9223",2011,"20_I","AQUE_1","Scinaia confusa",0
"9224",2012,"20_I","AQUE_1","Scinaia confusa",0
"9225",2013,"20_I","AQUE_1","Scinaia confusa",0
"9226",2014,"20_I","AQUE_1","Scinaia confusa",0
"9227",2015,"20_I","AQUE_1","Scinaia confusa",0
"9228",2016,"20_I","AQUE_1","Scinaia confusa",0
"9229",2017,"20_I","AQUE_1","Scinaia confusa",0
"9230",2018,"20_I","AQUE_1","Scinaia confusa",0
"9231",2019,"20_I","AQUE_1","Scinaia confusa",1
"9232",2020,"20_I","AQUE_1","Scinaia confusa",0
"9233",2021,"20_I","AQUE_1","Scinaia confusa",0
"9234",2022,"20_I","AQUE_1","Scinaia confusa",0
"9235",2001,"20_O","AQUE_1","Scinaia confusa",0
"9236",2002,"20_O","AQUE_1","Scinaia confusa",0
"9237",2003,"20_O","AQUE_1","Scinaia confusa",0
"9238",2004,"20_O","AQUE_1","Scinaia confusa",0
"9239",2005,"20_O","AQUE_1","Scinaia confusa",0
"9240",2006,"20_O","AQUE_1","Scinaia confusa",0
"9241",2007,"20_O","AQUE_1","Scinaia confusa",0
"9242",2008,"20_O","AQUE_1","Scinaia confusa",0
"9243",2009,"20_O","AQUE_1","Scinaia confusa",0
"9244",2010,"20_O","AQUE_1","Scinaia confusa",0
"9245",2011,"20_O","AQUE_1","Scinaia confusa",0
"9246",2012,"20_O","AQUE_1","Scinaia confusa",1
"9247",2013,"20_O","AQUE_1","Scinaia confusa",0
"9248",2014,"20_O","AQUE_1","Scinaia confusa",0
"9249",2015,"20_O","AQUE_1","Scinaia confusa",0
"9250",2016,"20_O","AQUE_1","Scinaia confusa",0
"9251",2017,"20_O","AQUE_1","Scinaia confusa",0
"9252",2018,"20_O","AQUE_1","Scinaia confusa",0
"9253",2019,"20_O","AQUE_1","Scinaia confusa",0
"9254",2020,"20_O","AQUE_1","Scinaia confusa",0
"9255",2021,"20_O","AQUE_1","Scinaia confusa",0
"9256",2022,"20_O","AQUE_1","Scinaia confusa",0
"9257",2001,"40_I","AQUE_1","Scinaia confusa",0
"9258",2002,"40_I","AQUE_1","Scinaia confusa",0
"9259",2003,"40_I","AQUE_1","Scinaia confusa",0
"9260",2004,"40_I","AQUE_1","Scinaia confusa",0
"9261",2005,"40_I","AQUE_1","Scinaia confusa",0
"9262",2006,"40_I","AQUE_1","Scinaia confusa",0
"9263",2007,"40_I","AQUE_1","Scinaia confusa",0
"9264",2008,"40_I","AQUE_1","Scinaia confusa",0
"9265",2009,"40_I","AQUE_1","Scinaia confusa",0
"9266",2010,"40_I","AQUE_1","Scinaia confusa",0
"9267",2011,"40_I","AQUE_1","Scinaia confusa",0
"9268",2012,"40_I","AQUE_1","Scinaia confusa",1
"9269",2013,"40_I","AQUE_1","Scinaia confusa",0
"9270",2014,"40_I","AQUE_1","Scinaia confusa",0
"9271",2015,"40_I","AQUE_1","Scinaia confusa",0
"9272",2016,"40_I","AQUE_1","Scinaia confusa",0
"9273",2017,"40_I","AQUE_1","Scinaia confusa",0
"9274",2018,"40_I","AQUE_1","Scinaia confusa",0
"9275",2019,"40_I","AQUE_1","Scinaia confusa",0
"9276",2020,"40_I","AQUE_1","Scinaia confusa",0
"9277",2021,"40_I","AQUE_1","Scinaia confusa",0
"9278",2022,"40_I","AQUE_1","Scinaia confusa",0
"9279",2001,"40_O","AQUE_1","Scinaia confusa",0
"9280",2002,"40_O","AQUE_1","Scinaia confusa",0
"9281",2003,"40_O","AQUE_1","Scinaia confusa",0
"9282",2004,"40_O","AQUE_1","Scinaia confusa",0
"9283",2005,"40_O","AQUE_1","Scinaia confusa",0
"9284",2006,"40_O","AQUE_1","Scinaia confusa",0
"9285",2007,"40_O","AQUE_1","Scinaia confusa",0
"9286",2008,"40_O","AQUE_1","Scinaia confusa",0
"9287",2009,"40_O","AQUE_1","Scinaia confusa",0
"9288",2010,"40_O","AQUE_1","Scinaia confusa",0
"9289",2011,"40_O","AQUE_1","Scinaia confusa",0
"9290",2012,"40_O","AQUE_1","Scinaia confusa",0
"9291",2013,"40_O","AQUE_1","Scinaia confusa",0
"9292",2014,"40_O","AQUE_1","Scinaia confusa",0
"9293",2015,"40_O","AQUE_1","Scinaia confusa",0
"9294",2016,"40_O","AQUE_1","Scinaia confusa",0
"9295",2017,"40_O","AQUE_1","Scinaia confusa",0
"9296",2018,"40_O","AQUE_1","Scinaia confusa",0
"9297",2019,"40_O","AQUE_1","Scinaia confusa",0
"9298",2020,"40_O","AQUE_1","Scinaia confusa",0
"9299",2021,"40_O","AQUE_1","Scinaia confusa",0
"9300",2022,"40_O","AQUE_1","Scinaia confusa",0
"9301",2001,"20_I","AQUE_1","Scytosiphon lomentaria",1
"9302",2002,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9303",2003,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9304",2004,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9305",2005,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9306",2006,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9307",2007,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9308",2008,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9309",2009,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9310",2010,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9311",2011,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9312",2012,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9313",2013,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9314",2014,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9315",2015,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9316",2016,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9317",2017,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9318",2018,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9319",2019,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9320",2020,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9321",2021,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9322",2022,"20_I","AQUE_1","Scytosiphon lomentaria",0
"9323",2001,"20_O","AQUE_1","Scytosiphon lomentaria",1
"9324",2002,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9325",2003,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9326",2004,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9327",2005,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9328",2006,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9329",2007,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9330",2008,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9331",2009,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9332",2010,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9333",2011,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9334",2012,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9335",2013,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9336",2014,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9337",2015,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9338",2016,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9339",2017,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9340",2018,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9341",2019,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9342",2020,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9343",2021,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9344",2022,"20_O","AQUE_1","Scytosiphon lomentaria",0
"9345",2001,"40_I","AQUE_1","Scytosiphon lomentaria",1
"9346",2002,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9347",2003,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9348",2004,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9349",2005,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9350",2006,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9351",2007,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9352",2008,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9353",2009,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9354",2010,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9355",2011,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9356",2012,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9357",2013,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9358",2014,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9359",2015,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9360",2016,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9361",2017,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9362",2018,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9363",2019,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9364",2020,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9365",2021,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9366",2022,"40_I","AQUE_1","Scytosiphon lomentaria",0
"9367",2001,"40_O","AQUE_1","Scytosiphon lomentaria",1
"9368",2002,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9369",2003,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9370",2004,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9371",2005,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9372",2006,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9373",2007,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9374",2008,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9375",2009,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9376",2010,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9377",2011,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9378",2012,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9379",2013,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9380",2014,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9381",2015,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9382",2016,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9383",2017,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9384",2018,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9385",2019,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9386",2020,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9387",2021,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9388",2022,"40_O","AQUE_1","Scytosiphon lomentaria",0
"9389",2001,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9390",2002,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9391",2003,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9392",2004,"20_I","AQUE_1","small Ceramiaceae spp.",1
"9393",2005,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9394",2006,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9395",2007,"20_I","AQUE_1","small Ceramiaceae spp.",1
"9396",2008,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9397",2009,"20_I","AQUE_1","small Ceramiaceae spp.",1
"9398",2010,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9399",2011,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9400",2012,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9401",2013,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9402",2014,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9403",2015,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9404",2016,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9405",2017,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9406",2018,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9407",2019,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9408",2020,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9409",2021,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9410",2022,"20_I","AQUE_1","small Ceramiaceae spp.",0
"9411",2001,"20_O","AQUE_1","small Ceramiaceae spp.",1
"9412",2002,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9413",2003,"20_O","AQUE_1","small Ceramiaceae spp.",1
"9414",2004,"20_O","AQUE_1","small Ceramiaceae spp.",1
"9415",2005,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9416",2006,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9417",2007,"20_O","AQUE_1","small Ceramiaceae spp.",1
"9418",2008,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9419",2009,"20_O","AQUE_1","small Ceramiaceae spp.",1
"9420",2010,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9421",2011,"20_O","AQUE_1","small Ceramiaceae spp.",1
"9422",2012,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9423",2013,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9424",2014,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9425",2015,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9426",2016,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9427",2017,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9428",2018,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9429",2019,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9430",2020,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9431",2021,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9432",2022,"20_O","AQUE_1","small Ceramiaceae spp.",0
"9433",2001,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9434",2002,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9435",2003,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9436",2004,"40_I","AQUE_1","small Ceramiaceae spp.",1
"9437",2005,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9438",2006,"40_I","AQUE_1","small Ceramiaceae spp.",1
"9439",2007,"40_I","AQUE_1","small Ceramiaceae spp.",1
"9440",2008,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9441",2009,"40_I","AQUE_1","small Ceramiaceae spp.",1
"9442",2010,"40_I","AQUE_1","small Ceramiaceae spp.",1
"9443",2011,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9444",2012,"40_I","AQUE_1","small Ceramiaceae spp.",1
"9445",2013,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9446",2014,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9447",2015,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9448",2016,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9449",2017,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9450",2018,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9451",2019,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9452",2020,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9453",2021,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9454",2022,"40_I","AQUE_1","small Ceramiaceae spp.",0
"9455",2001,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9456",2002,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9457",2003,"40_O","AQUE_1","small Ceramiaceae spp.",1
"9458",2004,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9459",2005,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9460",2006,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9461",2007,"40_O","AQUE_1","small Ceramiaceae spp.",1
"9462",2008,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9463",2009,"40_O","AQUE_1","small Ceramiaceae spp.",1
"9464",2010,"40_O","AQUE_1","small Ceramiaceae spp.",1
"9465",2011,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9466",2012,"40_O","AQUE_1","small Ceramiaceae spp.",1
"9467",2013,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9468",2014,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9469",2015,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9470",2016,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9471",2017,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9472",2018,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9473",2019,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9474",2020,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9475",2021,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9476",2022,"40_O","AQUE_1","small Ceramiaceae spp.",0
"9477",2001,"20_I","AQUE_1","Spheciospongia confoederata",0
"9478",2002,"20_I","AQUE_1","Spheciospongia confoederata",0
"9479",2003,"20_I","AQUE_1","Spheciospongia confoederata",0
"9480",2004,"20_I","AQUE_1","Spheciospongia confoederata",0
"9481",2005,"20_I","AQUE_1","Spheciospongia confoederata",0
"9482",2006,"20_I","AQUE_1","Spheciospongia confoederata",0
"9483",2007,"20_I","AQUE_1","Spheciospongia confoederata",0
"9484",2008,"20_I","AQUE_1","Spheciospongia confoederata",0
"9485",2009,"20_I","AQUE_1","Spheciospongia confoederata",0
"9486",2010,"20_I","AQUE_1","Spheciospongia confoederata",0
"9487",2011,"20_I","AQUE_1","Spheciospongia confoederata",0
"9488",2012,"20_I","AQUE_1","Spheciospongia confoederata",0
"9489",2013,"20_I","AQUE_1","Spheciospongia confoederata",0
"9490",2014,"20_I","AQUE_1","Spheciospongia confoederata",0
"9491",2015,"20_I","AQUE_1","Spheciospongia confoederata",0
"9492",2016,"20_I","AQUE_1","Spheciospongia confoederata",0
"9493",2017,"20_I","AQUE_1","Spheciospongia confoederata",0
"9494",2018,"20_I","AQUE_1","Spheciospongia confoederata",0
"9495",2019,"20_I","AQUE_1","Spheciospongia confoederata",0
"9496",2020,"20_I","AQUE_1","Spheciospongia confoederata",0
"9497",2021,"20_I","AQUE_1","Spheciospongia confoederata",0
"9498",2022,"20_I","AQUE_1","Spheciospongia confoederata",0
"9499",2001,"20_O","AQUE_1","Spheciospongia confoederata",0
"9500",2002,"20_O","AQUE_1","Spheciospongia confoederata",0
"9501",2003,"20_O","AQUE_1","Spheciospongia confoederata",0
"9502",2004,"20_O","AQUE_1","Spheciospongia confoederata",0
"9503",2005,"20_O","AQUE_1","Spheciospongia confoederata",0
"9504",2006,"20_O","AQUE_1","Spheciospongia confoederata",0
"9505",2007,"20_O","AQUE_1","Spheciospongia confoederata",0
"9506",2008,"20_O","AQUE_1","Spheciospongia confoederata",0
"9507",2009,"20_O","AQUE_1","Spheciospongia confoederata",0
"9508",2010,"20_O","AQUE_1","Spheciospongia confoederata",0
"9509",2011,"20_O","AQUE_1","Spheciospongia confoederata",0
"9510",2012,"20_O","AQUE_1","Spheciospongia confoederata",0
"9511",2013,"20_O","AQUE_1","Spheciospongia confoederata",0
"9512",2014,"20_O","AQUE_1","Spheciospongia confoederata",0
"9513",2015,"20_O","AQUE_1","Spheciospongia confoederata",0
"9514",2016,"20_O","AQUE_1","Spheciospongia confoederata",0
"9515",2017,"20_O","AQUE_1","Spheciospongia confoederata",0
"9516",2018,"20_O","AQUE_1","Spheciospongia confoederata",0
"9517",2019,"20_O","AQUE_1","Spheciospongia confoederata",0
"9518",2020,"20_O","AQUE_1","Spheciospongia confoederata",0
"9519",2021,"20_O","AQUE_1","Spheciospongia confoederata",0
"9520",2022,"20_O","AQUE_1","Spheciospongia confoederata",0
"9521",2001,"40_I","AQUE_1","Spheciospongia confoederata",0
"9522",2002,"40_I","AQUE_1","Spheciospongia confoederata",0
"9523",2003,"40_I","AQUE_1","Spheciospongia confoederata",0
"9524",2004,"40_I","AQUE_1","Spheciospongia confoederata",0
"9525",2005,"40_I","AQUE_1","Spheciospongia confoederata",0
"9526",2006,"40_I","AQUE_1","Spheciospongia confoederata",0
"9527",2007,"40_I","AQUE_1","Spheciospongia confoederata",0
"9528",2008,"40_I","AQUE_1","Spheciospongia confoederata",0
"9529",2009,"40_I","AQUE_1","Spheciospongia confoederata",0
"9530",2010,"40_I","AQUE_1","Spheciospongia confoederata",0
