"reach","urbanized","restored","water","observation_date","observer_intitials","transect","location","time_start","time_end","common_name","scientific_name","quantity","surveys_notes","surveys_observation_notes"
"Priest","Urban","NotRestored","Perennial",2023-06-26,"SAH,JRH","upstream","south","09:33:00","09:42:00",NA,NA,NA,"95ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","downstream","south","06:58:00","07:16:00","Common Kingsnake","Lampropeltis getula",1,"79ºF","LAGE Shed"
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","downstream","south","06:58:00","07:16:00","Tiger Whiptail ","Aspidoscelis tigris",1,"79ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","downstream","center","07:20:00","07:33:00",NA,NA,NA,"80ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","downstream","north","07:36:00","07:49:00","Common Side-blotched Lizard","Uta stansburiana",2,"81ºF","1 yoy & 1 adult"
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","downstream","north","07:36:00","07:49:00","Desert Spiny Lizard","Sceloporus magister",1,"81ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","midstream","north","08:10:00","08:21:00","Tiger Whiptail ","Aspidoscelis tigris",1,"83ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","midstream","center","08:36:00","08:53:00",NA,NA,NA,"85ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","midstream","south","09:01:00","09:15:00","Common Side-blotched Lizard","Uta stansburiana",2,"88ºF","2 yoy"
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","midstream","south","09:01:00","09:15:00","Ornate Tree Lizard","Urosaurus ornata",1,"88ºF","; "
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","upstream","south","09:31:00","09:42:00",NA,NA,NA,"90ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","upstream","center","09:43:00","09:52:00",NA,NA,NA,"91ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","upstream","north","09:54:00","10:11:00","Desert Spiny Lizard","Sceloporus magister",1,"92ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","upstream","north","09:54:00","10:11:00","Tiger Whiptail ","Aspidoscelis tigris",3,"92ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-06-28,"JRH,SAH","upstream","north","09:54:00","10:11:00","Common Side-blotched Lizard","Uta stansburiana",3,"92ºF","2 yoy & 1 adult"
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","downstream","center","07:48:00","08:08:00",NA,NA,NA,"70ºF",NA
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","midstream","center","08:18:00","08:31:00",NA,NA,NA,"76ºF",NA
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","upstream","center","08:46:00","08:57:00","Desert Spiny Lizard","Sceloporus magister",1,"80ºF",NA
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","upstream","north","09:06:00","09:13:00",NA,NA,NA,"81ºF",NA
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","midstream","north","09:26:00","09:40:00","Common Side-blotched Lizard","Uta stansburiana",1,"83ºF","juv"
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","downstream","north","09:49:00","10:01:00","Tiger Whiptail ","Aspidoscelis tigris",2,"84ºF",NA
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","downstream","north","09:49:00","10:01:00","Common Side-blotched Lizard","Uta stansburiana",1,"84ºF","juv"
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","downstream","south","10:26:00","10:35:00",NA,NA,NA,"86ºF",NA
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","midstream","south","10:40:00","10:55:00","Ornate Tree Lizard","Urosaurus ornata",2,"86ºF",NA
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","upstream","south","11:04:00","11:15:00","Common Side-blotched Lizard","Uta stansburiana",2,"87ºF",NA
"BM","Urban","Restored","Perennial",2023-09-20,"JRH,SAH","upstream","south","11:04:00","11:15:00","Tiger Whiptail ","Aspidoscelis tigris",1,"87ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","midstream","north","07:43:00","07:54:00",NA,NA,NA,"72ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","upstream","north","07:58:00","08:10:00",NA,NA,NA,"74ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","upstream","center","08:13:00","08:28:00","Zebra-tailed Lizard","Callisaurus draconoides",1,"75ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","upstream","south","08:32:00","08:49:00","Unidentified Lizard",NA,1,"76ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","upstream","south","08:32:00","08:49:00","Tiger Whiptail ","Aspidoscelis tigris",1,"76ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","midstream","center","08:57:00","09:09:00",NA,NA,NA,"78ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","midstream","south","09:12:00","09:26:00","Tiger Whiptail ","Aspidoscelis tigris",1,"82ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","midstream","south","09:12:00","09:26:00","Zebra-tailed Lizard","Callisaurus draconoides",1,"82ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","downstream","south","09:30:00","09:41:00","Common Side-blotched Lizard","Uta stansburiana",1,"85ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","downstream","center","09:45:00","09:55:00",NA,NA,NA,"87ºF",NA
"Ave35","Urban","NotRestored","Ephemeral",2023-09-25,"SAH,JRH","downstream","north","10:00:00","10:14:00","Common Side-blotched Lizard","Uta stansburiana",1,"88ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","midstream","south","07:46:00","08:02:00","Tiger Whiptail ","Aspidoscelis tigris",1,"73ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","midstream","south","07:46:00","08:02:00","Common Side-blotched Lizard","Uta stansburiana",1,"73ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","midstream","center","08:04:00","08:19:00","Common Side-blotched Lizard","Uta stansburiana",3,"76ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","upstream","south","08:33:00","08:44:00","Common Side-blotched Lizard","Uta stansburiana",3,"79ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","upstream","center","08:50:00","09:06:00","Common Side-blotched Lizard","Uta stansburiana",4,"82ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","upstream","center","08:50:00","09:06:00","Unidentified Lizard",NA,1,"82ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","upstream","north","09:11:00","09:25:00","Unidentified Lizard",NA,1,"84ºF","Possibly a side-blotched but unsure."
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","upstream","north","09:11:00","09:25:00","Common Side-blotched Lizard","Uta stansburiana",1,"84ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","midstream","north","09:47:00","09:53:00",NA,NA,NA,"87ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","downstream","north","10:05:00","10:13:00",NA,NA,NA,"88ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","downstream","center","10:18:00","10:29:00",NA,NA,NA,"89ºF",NA
"Ave67","Urban","NotRestored","Ephemeral",2023-09-26,"JRH,SAH","downstream","south","10:32:00","10:41:00","Unidentified Lizard",NA,1,"92ºF",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","upstream","south","07:36:00","07:49:00",NA,NA,NA,"74ºF",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","midstream","south","08:02:00","08:15:00","Common Side-blotched Lizard","Uta stansburiana",1,"77ºF; Cooper's Hawk seen to the south",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","downstream","south","08:28:00","08:44:00","Ornate Tree Lizard","Urosaurus ornata",1,"79ºF",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","downstream","center","08:46:00","09:02:00","Ornate Tree Lizard","Urosaurus ornata",1,"80ºF",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","midstream","center","09:33:00","09:49:00","Tiger Whiptail ","Aspidoscelis tigris",2,"82ºF",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","midstream","center","09:33:00","09:49:00","Common Side-blotched Lizard","Uta stansburiana",1,"82ºF",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","midstream","north","09:51:00","10:04:00","Ornate Tree Lizard","Urosaurus ornata",2,"85ºF",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","downstream","north","10:10:00","10:20:00","Tiger Whiptail ","Aspidoscelis tigris",1,"88ºF",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","upstream","north","10:34:00","10:45:00",NA,NA,NA,"90ºF",NA
"Rio","Urban","Restored","Perennial",2023-09-27,"SAH,JRH","upstream","center","10:50:00","11:03:00","Tiger Whiptail ","Aspidoscelis tigris",2,"91ºF; water present",NA
"Priest","Urban","NotRestored","Perennial",2023-09-28,"JRH,SAH","upstream","south","07:31:00","07:41:00",NA,NA,NA,"72ºF",NA
"Priest","Urban","NotRestored","Perennial",2023-09-28,"JRH,SAH","downstream","south","07:48:00","08:01:00",NA,NA,NA,"74ºF; partially underwater. Some pools and lots of grasses/Forbes.",NA
"Priest","Urban","NotRestored","Perennial",2023-09-28,"JRH,SAH","downstream","north","08:23:00","08:33:00",NA,NA,NA,"76ºF",NA
"Priest","Urban","NotRestored","Perennial",2023-09-28,"JRH,SAH","downstream","center","08:39:00","08:50:00",NA,NA,NA,"78ºF",NA
"Priest","Urban","NotRestored","Perennial",2023-09-28,"JRH,SAH","midstream","south","09:05:00","09:15:00",NA,NA,NA,"80ºF",NA
"Priest","Urban","NotRestored","Perennial",2023-09-28,"JRH,SAH","midstream","center","09:20:00","09:30:00",NA,NA,NA,"81ºF",NA
"Priest","Urban","NotRestored","Perennial",2023-09-28,"JRH,SAH","midstream","north","09:49:00","09:59:00",NA,NA,NA,"84ºF",NA
"Priest","Urban","NotRestored","Perennial",2023-09-28,"JRH,SAH","upstream","north","10:03:00","10:13:00","Common Side-blotched Lizard","Uta stansburiana",1,"85ºF",NA
"Priest","Urban","NotRestored","Perennial",2023-09-28,"JRH,SAH","upstream","center","10:14:00","10:24:00",NA,NA,NA,"87ºF",NA
"Price","Urban","NotRestored","Perennial",2023-10-01,"SAH,JRH","upstream","south","08:10:00","08:22:00",NA,NA,NA,"70ºF",NA
"Price","Urban","NotRestored","Perennial",2023-10-01,"SAH,JRH","upstream","center","08:35:00","08:48:00",NA,NA,NA,"71ºF",NA
"Price","Urban","NotRestored","Perennial",2023-10-01,"SAH,JRH","upstream","north","09:07:00","09:18:00",NA,NA,NA,"73ºF; *",NA
"Price","Urban","NotRestored","Perennial",2023-10-01,"SAH,JRH","midstream","south","09:40:00","09:52:00",NA,NA,NA,"74ºF",NA
"Price","Urban","NotRestored","Perennial",2023-10-01,"SAH,JRH","midstream","center","10:03:00","10:13:00",NA,NA,NA,"75ºF; Encampment 10-15m E of plot.",NA
"Price","Urban","NotRestored","Perennial",2023-10-01,"SAH,JRH","downstream","south","10:33:00","10:44:00",NA,NA,NA,"77ºF",NA
"Price","Urban","NotRestored","Perennial",2023-10-01,"SAH,JRH","downstream","center","10:53:00","11:02:00",NA,NA,NA,"78ºF",NA
"Price","Urban","NotRestored","Perennial",2023-10-01,"SAH,JRH","downstream","north","11:04:00","11:15:00",NA,NA,NA,"79ºF",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","midstream","north","08:34:00","08:51:00","Unidentified Lizard",NA,1,"70°F; Truck parked in transect",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","midstream","north","08:34:00","08:51:00","Zebra-tailed Lizard","Callisaurus draconoides",1,"70°F; Truck parked in transect","yoy"
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","midstream","north","08:34:00","08:51:00","Common Side-blotched Lizard","Uta stansburiana",1,"70°F; Truck parked in transect",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","downstream","north","09:10:00","09:25:00","Common Side-blotched Lizard","Uta stansburiana",1,"72°F",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","downstream","north","09:10:00","09:25:00","Zebra-tailed Lizard","Callisaurus draconoides",1,"72°F",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","downstream","center","09:30:00","09:48:00","Unidentified Lizard",NA,1,"74°F",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","downstream","south","09:50:00","10:06:00","Common Side-blotched Lizard","Uta stansburiana",4,"75°F",NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","midstream","center","10:24:00","10:46:00","Unidentified Snake",NA,1,NA,"Snake shed"
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","midstream","center","10:24:00","10:46:00","Unidentified Lizard",NA,1,NA,NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","midstream","center","10:24:00","10:46:00","Common Side-blotched Lizard","Uta stansburiana",1,NA,NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","midstream","south","10:52:00","11:04:00","Tiger Whiptail ","Aspidoscelis tigris",1,NA,NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","upstream","south","11:11:00","11:23:00",NA,NA,NA,NA,NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","upstream","center","11:25:00","11:38:00","Zebra-tailed Lizard","Callisaurus draconoides",2,NA,"yoy"
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","upstream","center","11:25:00","11:38:00","Common Side-blotched Lizard","Uta stansburiana",1,NA,"yoy"
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","upstream","north","11:41:00","12:00:00","Ornate Tree Lizard","Urosaurus ornata",2,NA,NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","upstream","north","11:41:00","12:00:00","Desert Spiny Lizard","Sceloporus magister",1,NA,NA
"Tonto","NonUrban","NotRestored","Perennial",2023-10-03,"SAH,JRH","upstream","north","11:41:00","12:00:00","Common Side-blotched Lizard","Uta stansburiana",2,NA,NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","midstream","south","08:13:00","08:35:00","Unidentified Lizard",NA,1,"77ºF; clear.",NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","downstream","south","08:47:00","09:01:00","Unidentified Lizard",NA,1,"80ºF; clear.",NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","downstream","south","08:47:00","09:01:00","Tiger Whiptail ","Aspidoscelis tigris",2,"80ºF; clear.",NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","downstream","center","09:06:00","09:18:00","Tiger Whiptail ","Aspidoscelis tigris",2,"81ºF; clear.",NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","downstream","north","09:20:00","09:22:00",NA,NA,NA,"82ºF; clear. Dogs at transect; aggressive and barking. Point skipped.",NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","midstream","center","09:32:00","09:44:00","Tiger Whiptail ","Aspidoscelis tigris",1,"83ºF; clear.",NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","midstream","north","09:54:00","10:06:00","American Bullfrog","Lithobates catesbeiana",1,"83ºF; clear.",NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","upstream","north","10:23:00","10:32:00",NA,NA,NA,"85ºF; clear.",NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","upstream","center","10:36:00","10:47:00",NA,NA,NA,"86ºF; clear.",NA
"Price","Urban","NotRestored","Perennial",2024-05-13,"SAH,JRH","upstream","south","10:52:00","11:07:00","Common Side-blotched Lizard","Uta stansburiana",1,"87ºF; clear.","yoy"
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","upstream","south","07:39:00","07:51:00","Unidentified Lizard",NA,1,"70ºF; clear.","Tail drag tracks"
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","downstream","south","08:02:00","08:15:00",NA,NA,NA,"72ºF; clear.",NA
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","downstream","center","08:16:00","08:38:00","Common Side-blotched Lizard","Uta stansburiana",1,"73ºF; clear.",NA
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","downstream","center","08:16:00","08:38:00","Ornate Tree Lizard","Urosaurus ornata",4,"73ºF; clear.",NA
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","midstream","south","08:44:00","08:58:00",NA,NA,NA,"74ºF; clear. Roadrunner.",NA
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","midstream","center","09:31:00","09:43:00",NA,NA,NA,"80ºF; clear.",NA
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","downstream","north","09:49:00","10:03:00",NA,NA,NA,"81ºF; clear. 3 HASH (Harrier Hawks) perched by point",NA
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","midstream","north","10:07:00","10:22:00","Tiger Whiptail ","Aspidoscelis tigris",1,"82ºF; clear.",NA
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","midstream","north","10:07:00","10:22:00","Ornate Tree Lizard","Urosaurus ornata",2,"82ºF; clear.",NA
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","upstream","north","10:33:00","10:43:00",NA,NA,NA,"85ºF; clear.",NA
"Rio","Urban","Restored","Perennial",2024-05-20,"JRH,SAH","upstream","center","10:46:00","10:56:00","Tiger Whiptail ","Aspidoscelis tigris",1,"85ºF; clear.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","upstream","south","08:12:00","08:24:00",NA,NA,NA,"75ºF; clear.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","upstream","center","08:32:00","08:48:00",NA,NA,NA,"77ºF; clear.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","upstream","north","08:52:00","09:18:00","Common Side-blotched Lizard","Uta stansburiana",3,"79ºF; clear.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","midstream","south","09:37:00","09:52:00","Tiger Whiptail ","Aspidoscelis tigris",1,"81ºF; clear. Most of vegetation by East end point cleared out.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","midstream","south","09:37:00","09:52:00","Checkered Gartersnake","Thamnophis marcianus",1,"81ºF; clear. Most of vegetation by East end point cleared out.","!"
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","midstream","south","09:37:00","09:52:00","Zebra-tailed Lizard","Callisaurus draconoides",1,"81ºF; clear. Most of vegetation by East end point cleared out.","; "
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","downstream","north","10:01:00","10:15:00",NA,NA,NA,"83ºF; clear.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","downstream","center","10:17:00","10:29:00","Tiger Whiptail ","Aspidoscelis tigris",2,"84ºF; clear.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","downstream","south","10:46:00","10:56:00","Tiger Whiptail ","Aspidoscelis tigris",1,"85ºF; clear.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","midstream","center","11:01:00","11:20:00","Tiger Whiptail ","Aspidoscelis tigris",1,"86ºF; clear.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","midstream","south","11:26:00","11:38:00","Tiger Whiptail ","Aspidoscelis tigris",2,"87ºF; clear.",NA
"Tonto","NonUrban","NotRestored","Perennial",2024-05-21,"SAH,JRH","midstream","south","11:26:00","11:38:00","Ornate Tree Lizard","Urosaurus ornata",1,"87ºF; clear.",NA
